,INCIDENT_NUMBER,OFFENSE_CODE,OFFENSE_CODE_GROUP,OFFENSE_DESCRIPTION,DISTRICT,REPORTING_AREA,SHOOTING,OCCURRED_ON_DATE,YEAR,MONTH,DAY_OF_WEEK,HOUR,UCR_PART,STREET,Lat,Long,Location
281740,I152100165,1870,Drug Violation,DRUGS - CONSP TO VIOL CONTROLLED SUBSTANCE,C11,257,,2015-12-04 13:12:00,2015,12,Friday,13,Part Two,CAMERON ST,42.31122034,-71.06267698,"(42.31122034, -71.06267698)"
93783,I172087570,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,E13,578,,2017-10-18 12:00:00,2017,10,Wednesday,12,Part Three,LAMARTINE ST,42.31896847,-71.10356144,"(42.31896847, -71.10356144)"
310306,I152068856,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,E13,303,Y,2015-08-20 01:10:00,2015,8,Thursday,1,Part One,ERNST ST,42.31832089,-71.0993481,"(42.31832089, -71.09934810)"
97955,I172083064,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,E5,562,,2017-10-05 13:59:00,2017,10,Thursday,13,Part Three,SYCAMORE ST,42.28499323,-71.12449367,"(42.28499323, -71.12449367)"
18614,I182059895,1102,Fraud,FRAUD - FALSE PRETENSE / SCHEME,D14, ,,2018-07-29 02:00:00,2018,7,Sunday,2,Part Two,BRIGHTON AVE,,,"(0.00000000, 0.00000000)"
11298,I182067837,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2,267,,2018-08-23 15:00:00,2018,8,Thursday,15,Part Three,DUDLEY ST,42.32643963,-71.07577308,"(42.32643963, -71.07577308)"
69018,I182006331,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,A15,427,,2018-01-24 17:01:00,2018,1,Wednesday,17,Part Three,WARREN ST,42.32823419,-71.08328981,"(42.32823419, -71.08328981)"
193274,I162087704,520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,B2,586,,2016-10-26 11:07:00,2016,10,Wednesday,11,Part One,PONTIAC ST,42.33065613,-71.10202348,"(42.33065613, -71.10202348)"
322870,I152054909,2907,Violations,VAL - OPERATING AFTER REV/SUSP.,B3,421,,2015-07-03 13:19:00,2015,7,Friday,13,Part Two,W SELDEN ST,42.27693086,-71.08631706,"(42.27693086, -71.08631706)"
313521,I152065325,617,Larceny,LARCENY THEFT FROM BUILDING,E13,655,,2015-07-30 12:00:00,2015,7,Thursday,12,Part One,MOSS HILL RD,42.308157,-71.12462631,"(42.30815700, -71.12462631)"
141146,I172037044,619,Larceny,LARCENY ALL OTHERS,D4,155,,2017-05-11 12:35:00,2017,5,Thursday,12,Part One,TREMONT ST,42.33952756,-71.07999981,"(42.33952756, -71.07999981)"
256847,I162019378,614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,B2,601,,2016-03-11 20:00:00,2016,3,Friday,20,Part One,PONTIAC ST,42.33268278,-71.10057946,"(42.33268278, -71.10057946)"
14310,I182064622,3114,Investigate Property,INVESTIGATE PROPERTY,C6,915,,2018-08-13 20:54:00,2018,8,Monday,20,Part Three,CARMODY CT,42.33063707,-71.04902664,"(42.33063707, -71.04902664)"
272472,I162002485,423,Aggravated Assault,ASSAULT - AGGRAVATED,A1,117,,2016-01-09 18:40:00,2016,1,Saturday,18,Part One,BOYLSTON ST,42.3523119,-71.0637051,"(42.35231190, -71.06370510)"
209370,I162070402,2610,Other,TRESPASSING,A1, ,,2016-08-30 00:28:00,2016,8,Tuesday,0,Part Two,BOSTON,,,"(0.00000000, 0.00000000)"
33473,I182044158,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,A1,116,,2018-06-07 18:34:00,2018,6,Thursday,18,Part Two,BEACH ST,42.35131095,-71.06030942,"(42.35131095, -71.06030942)"
280527,I152101521,613,Larceny,LARCENY SHOPLIFTING,A1,102,,2015-12-08 21:14:00,2015,12,Tuesday,21,Part One,WINTER ST,42.35602373,-71.06177615,"(42.35602373, -71.06177615)"
295886,I152084572,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,D4, ,,2015-10-11 15:15:00,2015,10,Sunday,15,Part Three,,,,"(0.00000000, 0.00000000)"
323503,I152054186,3119,Firearm Discovery,FIREARM/WEAPON - FOUND OR CONFISCATED,E5,552,,2015-06-30 22:00:00,2015,6,Tuesday,22,Part Three,RAWSTON RD,42.27815858,-71.12925807,"(42.27815858, -71.12925807)"
181279,I162100579,3106,Property Related Damage,PROPERTY - ACCIDENTAL DAMAGE,E18,517,,2016-12-09 09:00:00,2016,12,Friday,9,Part Three,CHITTICK RD,42.24487982,-71.1207012,"(42.24487982, -71.12070120)"
126429,I172052860,1504,Other,WEAPON - OTHER - OTHER VIOLATION,E13,912,,2017-07-01 01:02:00,2017,7,Saturday,1,Part Two,PARKER ST,42.32469443,-71.10087902,"(42.32469443, -71.10087902)"
221228,I162057576,3125,Warrant Arrests,WARRANT ARREST,E13,307,,2016-07-19 17:10:00,2016,7,Tuesday,17,Part Three,WASHINGTON ST,42.31584636,-71.09824825,"(42.31584636, -71.09824825)"
160248,I172016621,1102,Fraud,FRAUD - FALSE PRETENSE / SCHEME,B3,438,,2017-03-01 17:32:00,2017,3,Wednesday,17,Part Two,COLONIAL AVE,42.29040923,-71.07693574,"(42.29040923, -71.07693574)"
302270,I152077681,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,A1,95,,2015-09-18 14:21:00,2015,9,Friday,14,Part Three,ATLANTIC AVE,42.35877445,-71.05157653,"(42.35877445, -71.05157653)"
4661,I182075052,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2,320,,2018-09-15 12:30:00,2018,9,Saturday,12,Part Three,WARREN ST,42.31250552,-71.08314735,"(42.31250552, -71.08314735)"
291856,I152088936,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,A7,24,,2015-10-26 19:45:00,2015,10,Monday,19,Part Two,MARION ST,42.37969959,-71.03834181,"(42.37969959, -71.03834181)"
138833,I172039527,1402,Vandalism,VANDALISM,C6,196,,2017-05-18 22:00:00,2017,5,Thursday,22,Part Two,C ST,42.33658328,-71.05617292,"(42.33658328, -71.05617292)"
119058,I172060702,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,B3,482,,2017-07-26 15:24:00,2017,7,Wednesday,15,Part Three,EDGEWATER DR,42.26635864,-71.09549272,"(42.26635864, -71.09549272)"
107038,I172073456,3125,Warrant Arrests,WARRANT ARREST,A1,102,,2017-09-05 08:22:00,2017,9,Tuesday,8,Part Three,TREMONT ST,42.356585,-71.06189505,"(42.35658500, -71.06189505)"
61219,I182014639,802,Simple Assault,ASSAULT SIMPLE - BATTERY,B2,328,,2018-02-24 20:33:00,2018,2,Saturday,20,Part Two,COLUMBIA RD,42.30876959,-71.07460717,"(42.30876959, -71.07460717)"
264903,I162010666,1107,Fraud,FRAUD - IMPERSONATION,D14,757,,2016-01-24 00:00:00,2016,1,Sunday,0,Part Two,NEWTON ST,42.35605899,-71.16814844,"(42.35605899, -71.16814844)"
55387,I182020924,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,D4,172,,2018-03-20 12:48:00,2018,3,Tuesday,12,Part Three,ALBANY ST,42.34255919,-71.06270824,"(42.34255919, -71.06270824)"
282523,I152099281,617,Larceny,LARCENY THEFT FROM BUILDING,B2,329,,2015-12-01 17:05:00,2015,12,Tuesday,17,Part One,COLUMBIA RD,42.30733393,-71.0763704,"(42.30733393, -71.07637040)"
231345,I162046769,617,Larceny,LARCENY THEFT FROM BUILDING,B2,280,,2016-06-13 17:28:00,2016,6,Monday,17,Part One,WASHINGTON ST,42.33044113,-71.08373481,"(42.33044113, -71.08373481)"
143789,I172034253,2642,Missing Person Reported,TRUANCY / RUNAWAY,B3,437,,2017-05-02 07:32:00,2017,5,Tuesday,7,Part Two,DARLINGTON ST,42.28927826,-71.07581493,"(42.28927826, -71.07581493)"
305524,I152074171,613,Larceny,LARCENY SHOPLIFTING,D4,143,,2015-09-06 20:28:00,2015,9,Sunday,20,Part One,HUNTINGTON AVE,42.34749899,-71.07925506,"(42.34749899, -71.07925506)"
5058,I182074604,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,A1,100,,2018-09-15 23:52:00,2018,9,Saturday,23,Part Three,BATTERYMARCH ST,42.35754425,-71.05409784,"(42.35754425, -71.05409784)"
16535,I182062180,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,C6,913,,2018-08-06 03:41:00,2018,8,Monday,3,Part Three,ISLAND VIEW PL,42.32027827,-71.041912,"(42.32027827, -71.04191200)"
79698,I172102534,706,Auto Theft,AUTO THEFT - MOTORCYCLE / SCOOTER,C11,333,,2017-12-05 20:15:00,2017,12,Tuesday,20,Part One,COLUMBIA RD,42.31069804,-71.07119068,"(42.31069804, -71.07119068)"
171743,I172004416,1107,Fraud,FRAUD - IMPERSONATION,D4,129,,2017-01-16 10:00:00,2017,1,Monday,10,Part Two,ARLINGTON ST,42.35061995,-71.07009458,"(42.35061995, -71.07009458)"
137537,I172040930,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,A15,39,,2017-05-24 10:38:00,2017,5,Wednesday,10,Part Three,CONSTITUTION RD,42.37150618,-71.06042702,"(42.37150618, -71.06042702)"
325824,I152051567,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B3,411,,2015-06-22 09:53:00,2015,6,Monday,9,Part Three,STANDARD ST,42.27451263,-71.08004896,"(42.27451263, -71.08004896)"
257486,I162018670,3114,Investigate Property,INVESTIGATE PROPERTY,D4,146,,2016-03-09 07:30:00,2016,3,Wednesday,7,Part Three,SAINT BOTOLPH ST,42.34617476,-71.0792592,"(42.34617476, -71.07925920)"
233444,I162044500,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,C11,918,,2016-06-06 12:13:00,2016,6,Monday,12,Part Three,ANNAPOLIS ST,42.31731905,-71.06150882,"(42.31731905, -71.06150882)"
24501,I182053652,520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,E13,579,,2018-07-08 14:45:00,2018,7,Sunday,14,Part One,WISE ST,42.32227567,-71.10150838,"(42.32227567, -71.10150838)"
109697,I172070650,3301,Verbal Disputes,VERBAL DISPUTE,B2,328,,2017-08-26 14:43:00,2017,8,Saturday,14,Part Three,MAGNOLIA ST,42.31193478,-71.07341982,"(42.31193478, -71.07341982)"
156782,I172020318,3501,Missing Person Reported,MISSING PERSON,C6,197,,2017-03-13 20:00:00,2017,3,Monday,20,Part Three,OLD COLONY AVE,42.33586257,-71.05566936,"(42.33586257, -71.05566936)"
291665,I152089146,351,Robbery,ROBBERY - BANK,D14,802,,2015-10-27 13:04:00,2015,10,Tuesday,13,Part One,BRIGHTON AVE,42.35329785,-71.13405028,"(42.35329785, -71.13405028)"
248974,I162027821,3130,Search Warrants,SEARCH WARRANT,B2,566,,2016-04-10 19:45:00,2016,4,Sunday,19,Part Three,ELM HILL AVE,42.30762267,-71.08903351,"(42.30762267, -71.08903351)"
100099,I172080804,724,Auto Theft,AUTO THEFT,D4,133,,2017-09-27 17:00:00,2017,9,Wednesday,17,Part One,BERKELEY ST,42.35205262,-71.0734441,"(42.35205262, -71.07344410)"
151640,I172025784,3410,Towed,TOWED MOTOR VEHICLE,A15,60,,2017-04-03 09:46:00,2017,4,Monday,9,Part Three,MAIN ST,42.37351023,-71.06245432,"(42.37351023, -71.06245432)"
58474,I182017637,3125,Warrant Arrests,WARRANT ARREST,D4,165,,2018-03-08 05:05:00,2018,3,Thursday,5,Part Three,HARRISON AVE,42.34285014,-71.06516235,"(42.34285014, -71.06516235)"
40682,I182036476,619,Larceny,LARCENY ALL OTHERS,D4,618,,2018-05-14 03:00:00,2018,5,Monday,3,Part One,SAINT STEPHEN ST,42.34150501,-71.08833674,"(42.34150501, -71.08833674)"
141131,I172037059,617,Larceny,LARCENY THEFT FROM BUILDING,A7,824,,2017-05-09 12:44:00,2017,5,Tuesday,12,Part One,EUTAW ST,42.38020764,-71.03493578,"(42.38020764, -71.03493578)"
138765,I172039598,3207,Property Found,PROPERTY - FOUND,C6,177,,2017-05-19 19:30:00,2017,5,Friday,19,Part Three,NEW SUDBURY ST,42.36183857,-71.05976489,"(42.36183857, -71.05976489)"
121360,I172058266,614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,A7,32,,2017-07-16 17:00:00,2017,7,Sunday,17,Part One,COTTAGE ST,42.36891445,-71.03399585,"(42.36891445, -71.03399585)"
265403,I162010122,617,Larceny,LARCENY THEFT FROM BUILDING,C11,240,,2016-02-06 22:29:00,2016,2,Saturday,22,Part One,COLUMBIA RD,42.31959298,-71.062607,"(42.31959298, -71.06260700)"
307980,I152071480,3115,Investigate Person,INVESTIGATE PERSON,C11,112,,2015-12-22 20:25:00,2015,12,Tuesday,20,Part Three,WASHINGTON ST,42.35420018,-71.06185184,"(42.35420018, -71.06185184)"
317284,I152061210,2660,Other,OTHER OFFENSE,D14,771,,2015-07-24 13:20:00,2015,7,Friday,13,Part Two,WASHINGTON ST,42.3491109,-71.15527344,"(42.34911090, -71.15527344)"
129565,I172049551,3201,Property Lost,PROPERTY - LOST,C6, ,,2017-06-20 21:40:00,2017,6,Tuesday,21,Part Three,JAMES O'NEILL,-1.0,-1.0,"(-1.00000000, -1.00000000)"
78349,I172104002,617,Larceny,LARCENY THEFT FROM BUILDING,E5,563,,2017-12-16 16:45:00,2017,12,Saturday,16,Part One,BRADEEN ST,42.29072875,-71.12183517,"(42.29072875, -71.12183517)"
84347,I172097627,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B3,446,,2017-11-23 08:28:00,2017,11,Thursday,8,Part Three,RADCLIFFE ST,42.29837812,-71.07814592,"(42.29837812, -71.07814592)"
172654,I172003443,619,Larceny,LARCENY ALL OTHERS,D14,811,,2017-01-13 15:16:00,2017,1,Friday,15,Part One,WESTFORD ST,42.36230822,-71.13487585,"(42.36230822, -71.13487585)"
168732,I172007610,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,E5,723,,2017-01-28 13:24:00,2017,1,Saturday,13,Part One,VFW PKWY,42.26623736,-71.16843346,"(42.26623736, -71.16843346)"
300230,I152079893,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2,321,,2015-09-25 07:00:00,2015,9,Friday,7,Part Three,WARREN ST,42.31200869,-71.08295425,"(42.31200869, -71.08295425)"
76196,I172106353,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,C6,925,,2017-12-26 11:11:00,2017,12,Tuesday,11,Part Three,W NINTH ST,42.33316115,-71.05246437,"(42.33316115, -71.05246437)"
319920,I152058275,802,Simple Assault,ASSAULT SIMPLE - BATTERY,D4,142,,2015-07-14 18:54:00,2015,7,Tuesday,18,Part Two,NEWBURY ST,42.34840576,-71.08688339,"(42.34840576, -71.08688339)"
263774,I162011884,3502,Missing Person Located,MISSING PERSON - LOCATED,A1,78,,2016-02-14 16:16:00,2016,2,Sunday,16,Part Three,UNION ST,42.36148163,-71.05719146,"(42.36148163, -71.05719146)"
298968,I152081227,1402,Vandalism,VANDALISM,B2,604,,2015-09-29 21:54:00,2015,9,Tuesday,21,Part Two,CALUMET ST,42.33282637,-71.10542117,"(42.33282637, -71.10542117)"
164428,I172012238,2646,Liquor Violation,LIQUOR - DRINKING IN PUBLIC,D14,790,,2017-02-15 00:09:00,2017,2,Wednesday,0,Part Two,BEACON ST,42.33610729,-71.14908783,"(42.33610729, -71.14908783)"
296577,I152083803,2647,Other,THREATS TO DO BODILY HARM,B2,320,,2015-10-08 16:27:00,2015,10,Thursday,16,Part Two,MAPLE ST,42.30978746,-71.08503096,"(42.30978746, -71.08503096)"
147245,I172030540,802,Simple Assault,ASSAULT SIMPLE - BATTERY,B2,276,,2017-04-19 15:01:00,2017,4,Wednesday,15,Part Two,SHAWMUT AVE,42.33248759,-71.08365801,"(42.33248759, -71.08365801)"
44821,I182032075,3410,Towed,TOWED MOTOR VEHICLE,D4,624,,2018-04-29 11:27:00,2018,4,Sunday,11,Part Three,LANSDOWNE ST,42.34717363,-71.0964439,"(42.34717363, -71.09644390)"
273967,I162000884,617,Larceny,LARCENY THEFT FROM BUILDING,B3,428,,2015-11-25 10:00:00,2015,11,Wednesday,10,Part One,NORFOLK ST,42.28092154,-71.08766264,"(42.28092154, -71.08766264)"
248029,I162028858,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,B3,445,,2016-04-14 03:02:00,2016,4,Thursday,3,Part Three,GREENWOOD ST,42.29872425,-71.07977384,"(42.29872425, -71.07977384)"
252168,I162024412,2905,Violations,VAL - OPERATING WITHOUT LICENSE,E13, ,,2016-03-30 02:13:00,2016,3,Wednesday,2,Part Two,,,,"(0.00000000, 0.00000000)"
77435,I172104970,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY  DAMAGE,C11,356,,2017-12-20 10:08:00,2017,12,Wednesday,10,Part Three,DORCHESTER AVE,42.29919694,-71.06046974,"(42.29919694, -71.06046974)"
284909,I152096625,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2,332,,2015-11-20 18:00:00,2015,11,Friday,18,Part Three,COLUMBIA RD,42.31578,-71.066399,"(42.31578000, -71.06639900)"
103525,I172077195,2906,Violations,VAL - OPERATING UNREG/UNINS  CAR,D4, ,,2017-09-16 20:12:00,2017,9,Saturday,20,Part Two,E BERKELEY ST,,,"(0.00000000, 0.00000000)"
160188,I172016680,3125,Warrant Arrests,WARRANT ARREST,A1, ,,2017-03-01 20:06:00,2017,3,Wednesday,20,Part Three,,,,"(0.00000000, 0.00000000)"
80800,I172101370,2900,Other,VAL - VIOLATION OF AUTO LAW - OTHER,E18,501,,2017-12-06 17:44:00,2017,12,Wednesday,17,Part Two,HARDING RD,42.2798166,-71.11778331,"(42.27981660, -71.11778331)"
310843,I152068274,2101,Operating Under the Influence,OPERATING UNDER THE INFLUENCE ALCOHOL,A1,113,,2015-08-18 01:43:00,2015,8,Tuesday,1,Part Two,KINGSTON ST,42.35370585,-71.05898587,"(42.35370585, -71.05898587)"
287741,I152093516,3115,Investigate Person,INVESTIGATE PERSON,B3,429,,2015-11-10 18:38:00,2015,11,Tuesday,18,Part Three,MIDDLETON ST,42.28424005,-71.08700389,"(42.28424005, -71.08700389)"
104844,I172075824,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY  DAMAGE,A15, ,,2017-09-12 17:30:00,2017,9,Tuesday,17,Part Three,MAIN ST,,,"(0.00000000, 0.00000000)"
187248,I162094076,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,E13,582,,2016-11-17 10:00:00,2016,11,Thursday,10,Part Three,WARREN ST,42.34946444,-71.14270449,"(42.34946444, -71.14270449)"
104843,I172075825,3114,Investigate Property,INVESTIGATE PROPERTY,D4,624,,2017-09-12 18:07:00,2017,9,Tuesday,18,Part Three,YAWKEY WAY,42.3465382,-71.09880598,"(42.34653820, -71.09880598)"
40812,I182036334,2647,Other,THREATS TO DO BODILY HARM,C11,362,,2018-05-13 14:24:00,2018,5,Sunday,14,Part Two,WASHINGTON ST,42.29212974,-71.07175746,"(42.29212974, -71.07175746)"
107758,I172072697,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,E18,516,,2017-09-02 06:51:00,2017,9,Saturday,6,Part Three,TRUMAN PKWY,42.25194322,-71.11925138,"(42.25194322, -71.11925138)"
44060,I182032891,3201,Property Lost,PROPERTY - LOST,B3,465,,2018-05-02 10:11:00,2018,5,Wednesday,10,Part Three,MORTON ST,42.2867625,-71.0935155,"(42.28676250, -71.09351550)"
137427,I172041050,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,C11,247,,2017-05-24 14:29:00,2017,5,Wednesday,14,Part Three,DORCHESTER AVE,42.31517406,-71.05671909,"(42.31517406, -71.05671909)"
48926,I182027765,3301,Verbal Disputes,VERBAL DISPUTE,E18,486,,2018-04-13 22:11:00,2018,4,Friday,22,Part Three,RAINIER RD,42.26697113,-71.10226972,"(42.26697113, -71.10226972)"
188430,I162092792,2647,Other,THREATS TO DO BODILY HARM,A15,45,,2016-11-12 12:30:00,2016,11,Saturday,12,Part Two,PEARL ST,42.37999,-71.06319892,"(42.37999000, -71.06319892)"
206927,I162073000,613,Larceny,LARCENY SHOPLIFTING,D4,134,,2016-09-07 19:10:00,2016,9,Wednesday,19,Part One,BOYLSTON ST,42.3503787,-71.07626098,"(42.35037870, -71.07626098)"
119025,I172060736,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,D14,775,,2017-07-26 17:35:00,2017,7,Wednesday,17,Part Three,CHESTNUT HILL AVE,42.34137816,-71.15464528,"(42.34137816, -71.15464528)"
36199,I182041258,613,Larceny,LARCENY SHOPLIFTING,D14,803,,2018-05-29 14:23:00,2018,5,Tuesday,14,Part One,CAMBRIDGE ST,42.35393493,-71.13652595,"(42.35393493, -71.13652595)"
259847,I162016108,3820,Motor Vehicle Accident Response,M/V ACCIDENT INVOLVING PEDESTRIAN - INJURY,B2,322,,2016-02-29 16:03:00,2016,2,Monday,16,Part Three,HOLBORN ST,42.31521397,-71.08292637,"(42.31521397, -71.08292637)"
16740,I182061949,802,Simple Assault,ASSAULT SIMPLE - BATTERY,D14,784,,2018-08-05 04:00:00,2018,8,Sunday,4,Part Two,CAMBRIDGE ST,42.3499624,-71.14762531,"(42.34996240, -71.14762531)"
312796,I152066126,1106,Confidence Games,FRAUD - CREDIT CARD / ATM FRAUD,C6,192,,2015-07-27 00:00:00,2015,7,Monday,0,Part Two,CARPENTER ST,42.32898932,-71.05630174,"(42.32898932, -71.05630174)"
47107,I182029695,3160,Fire Related Reports,"FIRE REPORT - CAR, BRUSH, ETC.",C11,351,,2018-04-20 20:54:00,2018,4,Friday,20,Part Three,ADAMS ST,42.29963709,-71.05851176,"(42.29963709, -71.05851176)"
276885,I152105523,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B3,943,,2015-12-22 15:44:00,2015,12,Tuesday,15,Part Three,STANDARD ST,42.27661501,-71.08029831,"(42.27661501, -71.08029831)"
68620,I182006756,3301,Verbal Disputes,VERBAL DISPUTE,B2,312,,2018-01-26 09:54:00,2018,1,Friday,9,Part Three,HOLWORTHY ST,42.3167795,-71.09089034,"(42.31677950, -71.09089034)"
93276,I172088109,2101,Operating Under the Influence,OPERATING UNDER THE INFLUENCE ALCOHOL,B3,463,,2017-10-21 21:43:00,2017,10,Saturday,21,Part Two,AMERICAN LEGION HWY,42.29738524,-71.09005716,"(42.29738524, -71.09005716)"
64196,I182011468,3503,Missing Person Located,MISSING PERSON - NOT REPORTED - LOCATED,B3,469,,2018-02-12 20:44:00,2018,2,Monday,20,Part Three,MULVEY ST,42.27924052,-71.09667382,"(42.27924052, -71.09667382)"
269714,I162005499,3301,Verbal Disputes,VERBAL DISPUTE,B3,463,,2016-01-20 23:44:00,2016,1,Wednesday,23,Part Three,BLUE HILL AVE,42.29330376,-71.0885899,"(42.29330376, -71.08858990)"
206518,I162073453,1845,Drug Violation,DRUGS - POSS CLASS D,B2,281,,2016-09-09 00:00:00,2016,9,Friday,0,Part Two,WARREN ST,42.34988575,-71.14522971,"(42.34988575, -71.14522971)"
185851,I162095592,3201,Property Lost,PROPERTY - LOST,D4,168,,2016-11-22 11:00:00,2016,11,Tuesday,11,Part Three,WASHINGTON ST,42.33816387,-71.07461217,"(42.33816387, -71.07461217)"
23602,I182054593,3001,Medical Assistance,DEATH INVESTIGATION,D14,805,,2018-07-11 15:54:00,2018,7,Wednesday,15,Part Three,SCHOOL ST,42.36022863,-71.14271519,"(42.36022863, -71.14271519)"
19257,I182059215,724,Auto Theft,AUTO THEFT,B3,451,,2018-07-26 15:30:00,2018,7,Thursday,15,Part One,W TREMLETT ST,42.29435407,-71.07306715,"(42.29435407, -71.07306715)"
271522,I162003535,3115,Investigate Person,INVESTIGATE PERSON,B2,280,,2016-01-13 18:56:00,2016,1,Wednesday,18,Part Three,WARREN ST,42.32902469,-71.08341505,"(42.32902469, -71.08341505)"
250239,I162026495,3301,Verbal Disputes,VERBAL DISPUTE,B3,435,,2016-04-06 08:33:00,2016,4,Wednesday,8,Part Three,PEACEVALE RD,42.28716674,-71.07633479,"(42.28716674, -71.07633479)"
98065,I172082944,614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,D4,621,,2017-10-05 04:00:00,2017,10,Thursday,4,Part One,BEACON ST,42.35055412,-71.09056227,"(42.35055412, -71.09056227)"
114714,I172065311,521,Residential Burglary,BURGLARY - RESIDENTIAL - ATTEMPT,B2,587,,2017-08-09 10:00:00,2017,8,Wednesday,10,Part One,CARMEL ST,42.33212077,-71.10024766,"(42.33212077, -71.10024766)"
118503,I172061304,3501,Missing Person Reported,MISSING PERSON,A1,74,,2017-06-30 12:00:00,2017,6,Friday,12,Part Three,STANIFORD ST,42.36174101,-71.06376562,"(42.36174101, -71.06376562)"
151290,I172026162,614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,D4,271,,2017-04-04 08:30:00,2017,4,Tuesday,8,Part One,MASSACHUSETTS AVE,42.33624959,-71.07678586,"(42.33624959, -71.07678586)"
118074,I172061764,3115,Investigate Person,INVESTIGATE PERSON,B2,184,,2017-07-29 21:01:00,2017,7,Saturday,21,Part Three,WASHINGTON ST,42.32866284,-71.08563401,"(42.32866284, -71.08563401)"
245357,I162031707,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,A7,10,,2016-04-24 06:54:00,2016,4,Sunday,6,Part One,ORIENT AVE,42.39088974,-71.00810501,"(42.39088974, -71.00810501)"
244430,I162032676,2662,Ballistics,BALLISTICS EVIDENCE/FOUND,E18,484,,2016-04-26 15:30:00,2016,4,Tuesday,15,Part Two,POYDRAS ST,42.26185743,-71.10659419,"(42.26185743, -71.10659419)"
291495,I152089315,802,Simple Assault,ASSAULT SIMPLE - BATTERY,A1,111,,2015-10-28 07:32:00,2015,10,Wednesday,7,Part Two,BOYLSTON ST,42.3523119,-71.0637051,"(42.35231190, -71.06370510)"
