,INCIDENT_NUMBER,OFFENSE_CODE,OFFENSE_CODE_GROUP,OFFENSE_DESCRIPTION,DISTRICT,REPORTING_AREA,SHOOTING,OCCURRED_ON_DATE,YEAR,MONTH,DAY_OF_WEEK,HOUR,UCR_PART,STREET,Lat,Long,Location
39217,I182038022,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,C11,337,Y,2018-05-19 01:35:00,2018,5,Saturday,1,Part One,OLNEY ST,42.30553202,-71.07031161,"(42.30553202, -71.07031161)"
39566,I182037657,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,C11,338,Y,2018-05-17 21:24:00,2018,5,Thursday,21,Part One,WINTER ST,42.30910324,-71.06259482,"(42.30910324, -71.06259482)"
39567,I182037657,423,Aggravated Assault,ASSAULT - AGGRAVATED,C11,338,Y,2018-05-17 21:24:00,2018,5,Thursday,21,Part One,WINTER ST,42.30910324,-71.06259482,"(42.30910324, -71.06259482)"
39568,I182037657,1402,Vandalism,VANDALISM,C11,338,Y,2018-05-17 21:24:00,2018,5,Thursday,21,Part Two,WINTER ST,42.30910324,-71.06259482,"(42.30910324, -71.06259482)"
39569,I182037657,1501,Firearm Violations,"WEAPON - FIREARM - CARRYING / POSSESSING, ETC",C11,338,Y,2018-05-17 21:24:00,2018,5,Thursday,21,Part Two,WINTER ST,42.30910324,-71.06259482,"(42.30910324, -71.06259482)"
39570,I182037657,1510,Firearm Violations,WEAPON - FIREARM - OTHER VIOLATION,C11,338,Y,2018-05-17 21:24:00,2018,5,Thursday,21,Part Two,WINTER ST,42.30910324,-71.06259482,"(42.30910324, -71.06259482)"
40341,I182036836,3001,Medical Assistance,DEATH INVESTIGATION,B3,427,Y,2018-05-15 10:39:00,2018,5,Tuesday,10,Part Three,EVELYN ST,42.27934055,-71.09130505,"(42.27934055, -71.09130505)"
40342,I182036836,111,Homicide,"MURDER, NON-NEGLIGIENT MANSLAUGHTER",B3,427,Y,2018-05-15 10:39:00,2018,5,Tuesday,10,Part One,EVELYN ST,42.27934055,-71.09130505,"(42.27934055, -71.09130505)"
40444,I182036730,423,Aggravated Assault,ASSAULT - AGGRAVATED,B2,328,Y,2018-05-14 22:28:00,2018,5,Monday,22,Part One,INTERVALE ST,42.31049939,-71.07733579,"(42.31049939, -71.07733579)"
40445,I182036730,1402,Vandalism,VANDALISM,B2,328,Y,2018-05-14 22:28:00,2018,5,Monday,22,Part Two,INTERVALE ST,42.31049939,-71.07733579,"(42.31049939, -71.07733579)"
40446,I182036730,2662,Ballistics,BALLISTICS EVIDENCE/FOUND,B2,328,Y,2018-05-14 22:28:00,2018,5,Monday,22,Part Two,INTERVALE ST,42.31049939,-71.07733579,"(42.31049939, -71.07733579)"
40447,I182036730,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B2,328,Y,2018-05-14 22:28:00,2018,5,Monday,22,Part One,INTERVALE ST,42.31049939,-71.07733579,"(42.31049939, -71.07733579)"
41869,I182035240,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B2,316,Y,2018-05-09 16:40:00,2018,5,Wednesday,16,Part One,ABBOTSFORD ST,42.31462973,-71.0926152,"(42.31462973, -71.09261520)"
41870,I182035240,3125,Warrant Arrests,WARRANT ARREST,B2,316,Y,2018-05-09 16:40:00,2018,5,Wednesday,16,Part Three,ABBOTSFORD ST,42.31462973,-71.0926152,"(42.31462973, -71.09261520)"
43155,I182033842,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,E13,307,Y,2018-05-05 02:14:00,2018,5,Saturday,2,Part One,WARDMAN RD,42.31529421,-71.09486034,"(42.31529421, -71.09486034)"
43187,I182033812,2662,Ballistics,BALLISTICS EVIDENCE/FOUND,B2,279,Y,2018-05-04 23:45:00,2018,5,Friday,23,Part Two,WINSLOW ST,42.32882991,-71.08144379,"(42.32882991, -71.08144379)"
43188,I182033812,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B2,279,Y,2018-05-04 23:45:00,2018,5,Friday,23,Part One,WINSLOW ST,42.32882991,-71.08144379,"(42.32882991, -71.08144379)"
43224,I182033779,1501,Firearm Violations,"WEAPON - FIREARM - CARRYING / POSSESSING, ETC",E13,912,Y,2018-05-04 21:41:00,2018,5,Friday,21,Part Two,CENTRE ST,42.32283759,-71.10096723,"(42.32283759, -71.10096723)"
43225,I182033779,111,Homicide,"MURDER, NON-NEGLIGIENT MANSLAUGHTER",E13,912,Y,2018-05-04 21:41:00,2018,5,Friday,21,Part One,CENTRE ST,42.32283759,-71.10096723,"(42.32283759, -71.10096723)"
43226,I182033779,3125,Warrant Arrests,WARRANT ARREST,E13,912,Y,2018-05-04 21:41:00,2018,5,Friday,21,Part Three,CENTRE ST,42.32283759,-71.10096723,"(42.32283759, -71.10096723)"
43475,I182033510,1501,Firearm Violations,"WEAPON - FIREARM - CARRYING / POSSESSING, ETC",B2,327,Y,2018-05-04 05:07:00,2018,5,Friday,5,Part Two,WAYLAND ST,42.31368925,-71.0742708,"(42.31368925, -71.07427080)"
43476,I182033510,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B2,327,Y,2018-05-04 05:07:00,2018,5,Friday,5,Part One,WAYLAND ST,42.31368925,-71.0742708,"(42.31368925, -71.07427080)"
43477,I182033510,3125,Warrant Arrests,WARRANT ARREST,B2,327,Y,2018-05-04 05:07:00,2018,5,Friday,5,Part Three,WAYLAND ST,42.31368925,-71.0742708,"(42.31368925, -71.07427080)"
43914,I182033040,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,A1,111,Y,2018-05-02 16:39:00,2018,5,Wednesday,16,Part One,TEMPLE PL,42.35521429,-71.06206351,"(42.35521429, -71.06206351)"
44928,I182031968,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B3,459,Y,2018-04-29 00:40:00,2018,4,Sunday,0,Part One,GLENARM ST,42.30438536,-71.07994459,"(42.30438536, -71.07994459)"
45162,I182031717,3001,Medical Assistance,DEATH INVESTIGATION,B2,327,Y,2018-04-28 02:45:00,2018,4,Saturday,2,Part Three,HARTFORD ST,42.31535276,-71.07304299,"(42.31535276, -71.07304299)"
45163,I182031717,111,Homicide,"MURDER, NON-NEGLIGIENT MANSLAUGHTER",B2,327,Y,2018-04-28 02:45:00,2018,4,Saturday,2,Part One,HARTFORD ST,42.31535276,-71.07304299,"(42.31535276, -71.07304299)"
45164,I182031717,2662,Ballistics,BALLISTICS EVIDENCE/FOUND,B2,327,Y,2018-04-28 02:45:00,2018,4,Saturday,2,Part Two,HARTFORD ST,42.31535276,-71.07304299,"(42.31535276, -71.07304299)"
45165,I182031717,3125,Warrant Arrests,WARRANT ARREST,B2,327,Y,2018-04-28 02:45:00,2018,4,Saturday,2,Part Three,HARTFORD ST,42.31535276,-71.07304299,"(42.31535276, -71.07304299)"
45316,I182031562,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,D4,167,Y,2018-04-27 14:00:00,2018,4,Friday,14,Part One,HARRISON AVE,42.33954199,-71.06940877,"(42.33954199, -71.06940877)"
45317,I182031562,1501,Firearm Violations,"WEAPON - FIREARM - CARRYING / POSSESSING, ETC",D4,167,Y,2018-04-27 14:00:00,2018,4,Friday,14,Part Two,HARRISON AVE,42.33954199,-71.06940877,"(42.33954199, -71.06940877)"
45318,I182031562,1510,Firearm Violations,WEAPON - FIREARM - OTHER VIOLATION,D4,167,Y,2018-04-27 14:00:00,2018,4,Friday,14,Part Two,HARRISON AVE,42.33954199,-71.06940877,"(42.33954199, -71.06940877)"
45319,I182031562,3130,Search Warrants,SEARCH WARRANT,D4,167,Y,2018-04-27 14:00:00,2018,4,Friday,14,Part Three,HARRISON AVE,42.33954199,-71.06940877,"(42.33954199, -71.06940877)"
45320,I182031562,1503,Firearm Violations,"WEAPON - OTHER - CARRYING / POSSESSING, ETC",D4,167,Y,2018-04-27 14:00:00,2018,4,Friday,14,Part Two,HARRISON AVE,42.33954199,-71.06940877,"(42.33954199, -71.06940877)"
45321,I182031562,3125,Warrant Arrests,WARRANT ARREST,D4,167,Y,2018-04-27 14:00:00,2018,4,Friday,14,Part Three,HARRISON AVE,42.33954199,-71.06940877,"(42.33954199, -71.06940877)"
48356,I182028394,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B2,319,Y,2018-04-16 13:02:00,2018,4,Monday,13,Part One,BLUE HILL AVE,42.30711484,-71.08425151,"(42.30711484, -71.08425151)"
49853,I182026805,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B2,268,Y,2018-04-10 18:57:00,2018,4,Tuesday,18,Part One,EUSTIS ST,42.3290038,-71.07838214,"(42.32900380, -71.07838214)"
50642,I182025962,111,Homicide,"MURDER, NON-NEGLIGIENT MANSLAUGHTER",E18,493,Y,2018-04-07 17:37:00,2018,4,Saturday,17,Part One,FRAZER ST,42.26273505,-71.11078287,"(42.26273505, -71.11078287)"
51047,I182025532,111,Homicide,"MURDER, NON-NEGLIGIENT MANSLAUGHTER",C6,936,Y,2018-04-05 23:38:00,2018,4,Thursday,23,Part One,COSTELLO CIR,42.33971096,-71.05321163,"(42.33971096, -71.05321163)"
51061,I182025516,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B3,944,Y,2018-04-05 22:35:00,2018,4,Thursday,22,Part One,AMES ST,42.28956988,-71.08510501,"(42.28956988, -71.08510501)"
51708,I182024815,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,C11,462,Y,2018-04-03 16:56:00,2018,4,Tuesday,16,Part One,GENEVA AVE,42.30371229,-71.07180723,"(42.30371229, -71.07180723)"
51709,I182024815,1402,Vandalism,VANDALISM,C11,462,Y,2018-04-03 16:56:00,2018,4,Tuesday,16,Part Two,GENEVA AVE,42.30371229,-71.07180723,"(42.30371229, -71.07180723)"
52184,I182024317,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B3,943,Y,2018-04-02 00:38:00,2018,4,Monday,0,Part One,WOODRUFF WAY,42.27443147,-71.08131004,"(42.27443147, -71.08131004)"
52505,I182023966,111,Homicide,"MURDER, NON-NEGLIGIENT MANSLAUGHTER",B3,418,Y,2018-03-31 15:55:00,2018,3,Saturday,15,Part One,EVANS ST,42.28106002,-71.08420647,"(42.28106002, -71.08420647)"
53465,I182022956,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,C11,461,Y,2018-03-28 01:05:00,2018,3,Wednesday,1,Part One,WASHINGTON ST,42.30022551,-71.07468313,"(42.30022551, -71.07468313)"
53786,I182022623,301,Robbery,ROBBERY - STREET,B2,180,Y,2018-03-26 20:00:00,2018,3,Monday,20,Part One,HAMPDEN ST,42.32829617,-71.07508786,"(42.32829617, -71.07508786)"
54222,I182022142,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,E13,307,Y,2018-03-25 02:48:00,2018,3,Sunday,2,Part One,WESTMINSTER AVE,42.31668068,-71.09638886,"(42.31668068, -71.09638886)"
54266,I182022093,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,E18,482,Y,2018-03-24 21:11:00,2018,3,Saturday,21,Part One,MALTA ST,42.26506676,-71.09768522,"(42.26506676, -71.09768522)"
56891,I182019313,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B2,296,Y,2018-03-14 16:12:00,2018,3,Wednesday,16,Part One,WARREN ST,42.32221645,-71.08206723,"(42.32221645, -71.08206723)"
56892,I182019313,2662,Ballistics,BALLISTICS EVIDENCE/FOUND,B2,296,Y,2018-03-14 16:12:00,2018,3,Wednesday,16,Part Two,WARREN ST,42.32221645,-71.08206723,"(42.32221645, -71.08206723)"
56893,I182019313,3125,Warrant Arrests,WARRANT ARREST,B2,296,Y,2018-03-14 16:12:00,2018,3,Wednesday,16,Part Three,WARREN ST,42.32221645,-71.08206723,"(42.32221645, -71.08206723)"
61144,I182014711,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,E13,912,Y,2018-02-25 04:37:00,2018,2,Sunday,4,Part One,BICKFORD ST,42.32352724,-71.10222946,"(42.32352724, -71.10222946)"
61200,I182014658,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B2,300,Y,2018-02-24 21:51:00,2018,2,Saturday,21,Part One,WASHINGTON ST,42.32380776,-71.08915023,"(42.32380776, -71.08915023)"
61201,I182014658,1501,Firearm Violations,"WEAPON - FIREARM - CARRYING / POSSESSING, ETC",B2,300,Y,2018-02-24 21:51:00,2018,2,Saturday,21,Part Two,WASHINGTON ST,42.32380776,-71.08915023,"(42.32380776, -71.08915023)"
61202,I182014658,3125,Warrant Arrests,WARRANT ARREST,B2,300,Y,2018-02-24 21:51:00,2018,2,Saturday,21,Part Three,WASHINGTON ST,42.32380776,-71.08915023,"(42.32380776, -71.08915023)"
61906,I182013918,111,Homicide,"MURDER, NON-NEGLIGIENT MANSLAUGHTER",C6,915,Y,2018-02-22 00:13:00,2018,2,Thursday,0,Part One,PATTERSON WAY,42.33139985,-71.05128027,"(42.33139985, -71.05128027)"
61907,I182013918,3125,Warrant Arrests,WARRANT ARREST,C6,915,Y,2018-02-22 00:13:00,2018,2,Thursday,0,Part Three,PATTERSON WAY,42.33139985,-71.05128027,"(42.33139985, -71.05128027)"
62524,I182013270,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,D14,778,Y,2018-02-19 23:20:00,2018,2,Monday,23,Part One,MURDOCK ST,42.35005321,-71.14799736,"(42.35005321, -71.14799736)"
62929,I182012830,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,C11,362,Y,2018-02-17 23:18:00,2018,2,Saturday,23,Part One,KENWOOD ST,42.29167441,-71.07172281,"(42.29167441, -71.07172281)"
63757,I182011931,111,Homicide,"MURDER, NON-NEGLIGIENT MANSLAUGHTER",B2,266,Y,2018-02-14 18:43:00,2018,2,Wednesday,18,Part One,WINTHROP ST,42.32424069,-71.07761917,"(42.32424069, -71.07761917)"
63758,I182011931,1501,Firearm Violations,"WEAPON - FIREARM - CARRYING / POSSESSING, ETC",B2,266,Y,2018-02-14 18:43:00,2018,2,Wednesday,18,Part Two,WINTHROP ST,42.32424069,-71.07761917,"(42.32424069, -71.07761917)"
64239,I182011422,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,E13,652,Y,2018-02-12 19:09:00,2018,2,Monday,19,Part One,ARBORWAY,42.3031399,-71.11735145,"(42.30313990, -71.11735145)"
66504,I182008982,111,Homicide,"MURDER, NON-NEGLIGIENT MANSLAUGHTER",C11,332,Y,2018-02-03 13:49:00,2018,2,Saturday,13,Part One,TRULL ST,42.31250816,-71.06546757,"(42.31250816, -71.06546757)"
66505,I182008982,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,C11,332,Y,2018-02-03 13:49:00,2018,2,Saturday,13,Part One,TRULL ST,42.31250816,-71.06546757,"(42.31250816, -71.06546757)"
67132,I182008316,111,Homicide,"MURDER, NON-NEGLIGIENT MANSLAUGHTER",B2,261,Y,2018-01-31 21:36:00,2018,1,Wednesday,21,Part One,BROOK AVE,42.32047753,-71.07273673,"(42.32047753, -71.07273673)"
68148,I182007254,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B3,448,Y,2018-01-28 01:23:00,2018,1,Sunday,1,Part One,MILLET ST,42.29368748,-71.07692422,"(42.29368748, -71.07692422)"
68149,I182007254,802,Simple Assault,ASSAULT SIMPLE - BATTERY,B3,448,Y,2018-01-28 01:23:00,2018,1,Sunday,1,Part Two,MILLET ST,42.29368748,-71.07692422,"(42.29368748, -71.07692422)"
68150,I182007254,2405,Disorderly Conduct,DISORDERLY CONDUCT,B3,448,Y,2018-01-28 01:23:00,2018,1,Sunday,1,Part Two,MILLET ST,42.29368748,-71.07692422,"(42.29368748, -71.07692422)"
68166,I182007236,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B2,312,Y,2018-01-27 23:46:00,2018,1,Saturday,23,Part One,HOLWORTHY ST,42.31632131,-71.0892305,"(42.31632131, -71.08923050)"
68552,I182006824,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,C11,461,Y,2018-01-26 13:31:00,2018,1,Friday,13,Part One,ROSSETER ST,42.30417845,-71.07600129,"(42.30417845, -71.07600129)"
69799,I182005519,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B3,430,Y,2018-01-21 17:41:00,2018,1,Sunday,17,Part One,BALSAM ST,42.28693437,-71.08894057,"(42.28693437, -71.08894057)"
69967,I182005329,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,E13,307,Y,2018-01-20 20:52:00,2018,1,Saturday,20,Part One,WALNUT PARK,42.31591905,-71.09691295,"(42.31591905, -71.09691295)"
70456,I182004802,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B3,439,Y,2018-01-18 19:06:00,2018,1,Thursday,19,Part One,BLUE HILL AVE,42.29098335,-71.08912013,"(42.29098335, -71.08912013)"
71596,I182003609,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,D4,903,Y,2018-01-14 10:57:00,2018,1,Sunday,10,Part One,SHAWMUT AVE,42.33543394,-71.08076738,"(42.33543394, -71.08076738)"
71597,I182003609,3125,Warrant Arrests,WARRANT ARREST,D4,903,Y,2018-01-14 10:57:00,2018,1,Sunday,10,Part Three,SHAWMUT AVE,42.33543394,-71.08076738,"(42.33543394, -71.08076738)"
71598,I182003609,3130,Search Warrants,SEARCH WARRANT,D4,903,Y,2018-01-14 10:57:00,2018,1,Sunday,10,Part Three,SHAWMUT AVE,42.33543394,-71.08076738,"(42.33543394, -71.08076738)"
72289,I182002867,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B2,315,Y,2018-01-11 19:14:00,2018,1,Thursday,19,Part One,WAUMBECK ST,42.31348708,-71.08460242,"(42.31348708, -71.08460242)"
72290,I182002867,3130,Search Warrants,SEARCH WARRANT,B2,315,Y,2018-01-11 19:14:00,2018,1,Thursday,19,Part Three,WAUMBECK ST,42.31348708,-71.08460242,"(42.31348708, -71.08460242)"
72374,I182002786,3115,Investigate Person,INVESTIGATE PERSON,B2,909,Y,2018-01-11 13:46:00,2018,1,Thursday,13,Part Three,WHITTIER ST,42.33380238,-71.08880867,"(42.33380238, -71.08880867)"
72375,I182002786,3125,Warrant Arrests,WARRANT ARREST,B2,909,Y,2018-01-11 13:46:00,2018,1,Thursday,13,Part Three,WHITTIER ST,42.33380238,-71.08880867,"(42.33380238, -71.08880867)"
72376,I182002786,111,Homicide,"MURDER, NON-NEGLIGIENT MANSLAUGHTER",B2,909,Y,2018-01-11 13:46:00,2018,1,Thursday,13,Part One,WHITTIER ST,42.33380238,-71.08880867,"(42.33380238, -71.08880867)"
74777,I182000200,2611,Other,ABDUCTION - INTICING,C6,936,Y,2018-01-01 16:53:00,2018,1,Monday,16,Part Two,B ST,42.339621,-71.05533044,"(42.33962100, -71.05533044)"
74778,I182000200,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,C6,936,Y,2018-01-01 16:53:00,2018,1,Monday,16,Part One,B ST,42.339621,-71.05533044,"(42.33962100, -71.05533044)"
74780,I182000200,2662,Ballistics,BALLISTICS EVIDENCE/FOUND,C6,936,Y,2018-01-01 16:53:00,2018,1,Monday,16,Part Two,B ST,42.339621,-71.05533044,"(42.33962100, -71.05533044)"
74781,I182000200,3130,Search Warrants,SEARCH WARRANT,C6,936,Y,2018-01-01 16:53:00,2018,1,Monday,16,Part Three,B ST,42.339621,-71.05533044,"(42.33962100, -71.05533044)"
75192,I172107441,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B2,237,Y,2017-12-30 19:31:00,2017,12,Saturday,19,Part One,ELDER ST,42.32059748,-71.06490117,"(42.32059748, -71.06490117)"
75573,I172107017,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,E18,507,Y,2017-12-28 23:25:00,2017,12,Thursday,23,Part One,FLORIAN ST,42.28732723,-71.11769065,"(42.28732723, -71.11769065)"
76365,I172106158,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,C11,246,Y,2017-12-25 01:11:00,2017,12,Monday,1,Part One,BELFORT ST,42.31509363,-71.05494154,"(42.31509363, -71.05494154)"
76392,I172106125,1402,Vandalism,VANDALISM,B3,466,Y,2017-12-24 05:30:00,2017,12,Sunday,5,Part Two,WELLINGTON HILL ST,42.28485608,-71.0936575,"(42.28485608, -71.09365750)"
76393,I172106125,111,Homicide,"MURDER, NON-NEGLIGIENT MANSLAUGHTER",B3,466,Y,2017-12-24 05:30:00,2017,12,Sunday,5,Part One,WELLINGTON HILL ST,42.28485608,-71.0936575,"(42.28485608, -71.09365750)"
76415,I172106098,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B2,911,Y,2017-12-24 19:29:00,2017,12,Sunday,19,Part One,ANNUNCIATION RD,42.33506218,-71.09316781,"(42.33506218, -71.09316781)"
76557,I172105931,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,C6,216,Y,2017-12-23 22:44:00,2017,12,Saturday,22,Part One,W SEVENTH ST,42.33574249,-71.05309125,"(42.33574249, -71.05309125)"
76590,I172105897,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,E18,542,Y,2017-12-23 19:30:00,2017,12,Saturday,19,Part One,RESERVATION RD,42.25220188,-71.13095053,"(42.25220188, -71.13095053)"
76721,I172105745,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,C11,385,Y,2017-12-23 03:13:00,2017,12,Saturday,3,Part One,HILL TOP ST,42.27905426,-71.05337772,"(42.27905426, -71.05337772)"
76722,I172105745,111,Homicide,"MURDER, NON-NEGLIGIENT MANSLAUGHTER",C11,385,Y,2017-12-23 03:13:00,2017,12,Saturday,3,Part One,HILL TOP ST,42.27905426,-71.05337772,"(42.27905426, -71.05337772)"
77297,I172105110,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,E13,577,Y,2017-12-20 16:57:00,2017,12,Wednesday,16,Part One,WASHINGTON ST,42.31538436,-71.09870021,"(42.31538436, -71.09870021)"
77298,I172105110,1501,Firearm Violations,"WEAPON - FIREARM - CARRYING / POSSESSING, ETC",E13,577,Y,2017-12-20 16:57:00,2017,12,Wednesday,16,Part Two,WASHINGTON ST,42.31538436,-71.09870021,"(42.31538436, -71.09870021)"
77299,I172105110,2641,Other,VIOLATION - HAWKER AND PEDDLER,E13,577,Y,2017-12-20 16:57:00,2017,12,Wednesday,16,Part Two,WASHINGTON ST,42.31538436,-71.09870021,"(42.31538436, -71.09870021)"
77300,I172105110,3130,Search Warrants,SEARCH WARRANT,E13,577,Y,2017-12-20 16:57:00,2017,12,Wednesday,16,Part Three,WASHINGTON ST,42.31538436,-71.09870021,"(42.31538436, -71.09870021)"
77301,I172105110,3125,Warrant Arrests,WARRANT ARREST,E13,577,Y,2017-12-20 16:57:00,2017,12,Wednesday,16,Part Three,WASHINGTON ST,42.31538436,-71.09870021,"(42.31538436, -71.09870021)"
77559,I172104845,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,C11,334,Y,2017-12-19 00:00:00,2017,12,Tuesday,0,Part One,BOWDOIN ST,42.30839354,-71.06473124,"(42.30839354, -71.06473124)"
77560,I172104845,2662,Ballistics,BALLISTICS EVIDENCE/FOUND,C11,334,Y,2017-12-19 00:00:00,2017,12,Tuesday,0,Part Two,BOWDOIN ST,42.30839354,-71.06473124,"(42.30839354, -71.06473124)"
77561,I172104845,3125,Warrant Arrests,WARRANT ARREST,C11,334,Y,2017-12-19 00:00:00,2017,12,Tuesday,0,Part Three,BOWDOIN ST,42.30839354,-71.06473124,"(42.30839354, -71.06473124)"
77562,I172104845,111,Homicide,"MURDER, NON-NEGLIGIENT MANSLAUGHTER",C11,334,Y,2017-12-19 00:00:00,2017,12,Tuesday,0,Part One,BOWDOIN ST,42.30839354,-71.06473124,"(42.30839354, -71.06473124)"
78296,I172104064,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B3,441,Y,2017-12-16 20:53:00,2017,12,Saturday,20,Part One,NIGHTINGALE ST,42.29474312,-71.08503786,"(42.29474312, -71.08503786)"
78300,I172104058,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B2,279,Y,2017-12-16 20:29:00,2017,12,Saturday,20,Part One,DUDLEY ST,42.3285094,-71.08043739,"(42.32850940, -71.08043739)"
78332,I172104020,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,D14,939,Y,2017-12-16 17:33:00,2017,12,Saturday,17,Part One,FANEUIL ST,42.35555336,-71.15274721,"(42.35555336, -71.15274721)"
78333,I172104020,3125,Warrant Arrests,WARRANT ARREST,D14,939,Y,2017-12-16 17:33:00,2017,12,Saturday,17,Part Three,FANEUIL ST,42.35555336,-71.15274721,"(42.35555336, -71.15274721)"
78983,I172103321,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B3,411,Y,2017-12-14 04:58:00,2017,12,Thursday,4,Part One,MARYKNOLL ST,42.27412409,-71.07775467,"(42.27412409, -71.07775467)"
79815,I172102399,361,Robbery,ROBBERY - OTHER,A7,35,Y,2017-12-10 16:41:00,2017,12,Sunday,16,Part One,MARGINAL ST,42.36671964,-71.03908712,"(42.36671964, -71.03908712)"
79816,I172102399,3001,Medical Assistance,DEATH INVESTIGATION,A7,35,Y,2017-12-10 16:41:00,2017,12,Sunday,16,Part Three,MARGINAL ST,42.36671964,-71.03908712,"(42.36671964, -71.03908712)"
79817,I172102399,111,Homicide,"MURDER, NON-NEGLIGIENT MANSLAUGHTER",A7,35,Y,2017-12-10 16:41:00,2017,12,Sunday,16,Part One,MARGINAL ST,42.36671964,-71.03908712,"(42.36671964, -71.03908712)"
80193,I172102009,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,C6,177,Y,2017-12-09 00:21:00,2017,12,Saturday,0,Part One,MASSACHUSETTS AVE,42.32756337,-71.06751259,"(42.32756337, -71.06751259)"
80194,I172102009,423,Aggravated Assault,ASSAULT - AGGRAVATED,C6,177,Y,2017-12-09 00:21:00,2017,12,Saturday,0,Part One,MASSACHUSETTS AVE,42.32756337,-71.06751259,"(42.32756337, -71.06751259)"
80485,I172101691,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B3,428,Y,2017-12-07 19:45:00,2017,12,Thursday,19,Part One,BLUE HILL AVE,42.28282878,-71.0918249,"(42.28282878, -71.09182490)"
80551,I172101621,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B2,911,Y,2017-12-07 17:35:00,2017,12,Thursday,17,Part One,RUGGLES ST,42.33627151,-71.09187628,"(42.33627151, -71.09187628)"
80631,I172101534,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B3,468,Y,2017-12-07 13:18:00,2017,12,Thursday,13,Part One,WALK HILL ST,42.28184113,-71.09871709,"(42.28184113, -71.09871709)"
80632,I172101534,1501,Firearm Violations,"WEAPON - FIREARM - CARRYING / POSSESSING, ETC",B3,468,Y,2017-12-07 13:18:00,2017,12,Thursday,13,Part Two,WALK HILL ST,42.28184113,-71.09871709,"(42.28184113, -71.09871709)"
